WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER BEAS - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,HIMACHAL PRADESH,17,19,18,7.4,8.3,7.9,596,957,777,0.4,6,3.2,4.2,1,4,,,,,,,,,
2639,HAND PUMP AT CHAMUNDA DEVI TEMPLE/ TOWN,HIMACHAL PRADESH,16,18,17,6,8,7,79,181,130,0.3,2,1.2,1.46,1,3,,,,,,,,,
2640,HAND PUMP AT SANSARPUR TERRACE IA,HIMACHAL PRADESH,22,24,23,7.3,8,7.6,351,353,352,0.2,0.3,0.3,1.5,2,2,,,,,,,,,
2641,HAND PUMP AT CHAMBA TOWN,HIMACHAL PRADESH,15,15,15,6.8,7.6,7.2,715,729,722,0.4,0.8,0.6,0,0,0,,,,,,,,,
2642,HAND PUMP AT DALHOUSIE TOWN,HIMACHAL PRADESH,17,17,17,6.6,8.8,7.7,108,191,150,0.4,1.8,1.1,0,0,3,,,,,,,,,
2644,HAND PUMP AT PARWANOO IA,HIMACHAL PRADESH,22,23,23,7.3,7.6,7.5,120,586,353,0.2,1,0.6,0.218,0,0,2,2,2,2,8,5,,,
2645,HAND PUMP AT NAHAN,HIMACHAL PRADESH,16,24,19,7,7.5,7.3,366,441,396,0.8,0.8,0.8,0.19,0,2,2,2,2,2,9,5,,,
2646,HAND PUMP AT KALA AMB,HIMACHAL PRADESH,15,24,20,6.7,7.9,7.4,268,1194,707,0.6,0.8,0.7,0.17,0,1,1,2,2,3,6,4,,,
2647,HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,17,18,18,7.4,7.5,7.4,633,713,673,0.9,4.5,2.7,0.08,0,0,,,,,,,,,
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY IN PUNJAB - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,,
1898,"PETROL PUMP OPP. HERO CYCLE, LUDHIANA",PUNJAB,,,,7,7,7,,,,,,,0.7,1,1,,,,,,,,,
1899,"BHAGWAN SINGH, H.NO.907, DASMESH NAGAR, GALI NO. 6, LUDHIANA",PUNJAB,,,,7,7,7,,,,,,,0.8,1,1,,,,,,,,,
1900,"GURCHAARAN SINGH HAIBOWAL DAIRY COMPLEX, LUDHIANA",PUNJAB,,,,7,7,7,,,,,,,1.1,1.22,1,,,,,,,,,
1901,"DUSSHERA GROUND INDUSTRIAL ESTATE, LUDHIANA",PUNJAB,,,,7,7,7,,,,,,,0.9,1,1,,,,,,,,,
1902,"SHUKLA TEA STAL POINT, LUDHIANA",PUNJAB,,,,7,7,7,,,,,,,0.5,1.05,1,,,,,,,,,
1903,"PUNJAB AGRICULTUREAL UNIVERSITY, LUDHIANA",PUNJAB,,,,7,7,7,,,,,,,0.3,1.33,1.05,,,,,,,,,
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY  IN KERALA - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,,
19,"WELL AT ELOOR, KERALA",Kerala,27,29,28,6.2,6.7,6.5,52,194,123,0.6,0.9,0.8,0.29,4,2.3,2,200,101,500,700,600,,,
22,"WELL AT CHUNGAPALLY, KERALA",Kerala,27,28,28,6.5,6.8,6.7,128,133,131,0.6,0.8,0.7,0.7,2,1,60,110,85,170,220,195,,,
35,"WELL AT PUNALUR, KERALA",Kerala,23,24,24,5.6,5.8,5.7,214,280,247,0.5,0.6,0.6,8.1,8,5,11,11,11,40,50,45,,,
1581,"PAPPANAMKODE, THIRUVANANTHAPURAM, KERALA",Kerala,29,29,29,5.4,6,5.7,310,370,340,1,1.1,1.1,0,1,0,50,110,80,90,300,195,,,
1582,"NEDUMANGAD, THIRUVANANTHAPURAM, KERALA",Kerala,29,30,29,6.6,7.2,6.9,153,180,167,0.8,0.8,0.8,0,1,0,20,70,45,70,210,140,,,
1583,"KUNDARA, KOLLAM DISTT. , KERALA",Kerala,23,23,23,4.7,4.8,4.8,76,92,84,0.5,0.5,0.5,4.3,4,3,10,11,11,110,140,125,,,
1584,"CHERTHALA, ALLEPPY, KERALA",Kerala,28,28,28,7.5,7.6,7.6,145,268,207,1.9,3.2,2.6,0.04,0,0,170,280,225,270,500,385,,,
1585,"VYTTILA, ERNAKULAM DISTT. , KERALA",Kerala,29,29,29,7.6,7.7,7.7,149,740,445,1.3,1.6,1.5,6.79,7,0,2,500,251,480,2600,1540,,,
1586,"EDAYAR ERNAKULAM DISTT., KERALA",Kerala,27,28,27,5.6,6,5.8,105,140,123,0.5,0.7,0.6,0.77,2,1,2,170,86,4,1100,552,,,
1587,"KALAMASSERY ERNAKULAM DISTT. , KERALA",Kerala,27,28,27,6.1,6.1,6.1,210,308,259,0.3,0.7,0.5,6.96,8,7,2,240,121,40,900,470,,,
1589,"MALAPURAM , KERALA",Kerala,28,29,29,6.5,7,6.8,182,260,221,1.1,1.1,1.1,0.28,6,0,20,40,30,110,400,255,,,
1590,"MAVOOR, KOZHIKKODE DISTT. , KERALA",Kerala,24,26,25,6.6,6.7,6.7,83,108,96,0.5,0.6,0.6,1.6,2,2,2,340,171,8,600,304,,,
1591,"KANNUR (MUNICIPALITY) KANNUR DISTTM , KERALA",Kerala,28,28,28,4.7,6.6,5.7,108,153,131,0.4,0.6,0.5,1.6,3,2,40,120,80,210,300,255,,,
1592,"PAYYANNUR, KANNUR DISTT. , KERALA",Kerala,27,30,29,5.8,6.1,6,176,200,188,0.2,3.4,1.8,2.7,3,1,11,80,46,90,110,100,,,
2308,FATHIMAPURAM (CHANGANASSERY),Kerala,27,29,28,6.9,7,7,138,357,248,0.3,0.8,0.6,1.94,2,2,200,210,205,400,600,500,,,
2309,KAROOR (PALA),Kerala,28,29,28,6.1,6.7,6.4,102,169,136,0.4,0.5,0.5,2.71,5,3,300,310,305,500,600,550,,,
2310,VAIKOM,Kerala,27,28,28,6.6,6.9,6.8,128,177,153,0.4,0.7,0.6,2.75,5,3,200,400,300,400,1100,750,,,
2311,VADAVATHOOR (KOTTAYAM),Kerala,28,29,28,6.1,7.1,6.6,100,146,123,0.6,1,0.8,1.93,2,2,70,200,135,210,400,305,,,
2313,"SARVODAPURAM, ALAPPUZHA",Kerala,28,28,28,7.8,7.9,7.9,225,225,225,0.3,0.8,0.6,0,0,0,400,540,470,600,800,700,,,
2314,KUREEPUZHA (KOLLAM),Kerala,23,24,23,5.5,6,5.8,172,220,196,1.2,1.5,1.4,5.2,8,5,21,27,24,110,120,115,,,
2315,K.M.M.L. (KOLLAM),Kerala,24,25,24,8.2,8.4,8.3,450,520,485,2,2.4,2.2,3.3,3,2,11,11,11,50,80,65,,,
2316,CHELLORA TRENCHING GROUND (KANNUR),Kerala,27,28,27,4.8,6.7,5.8,40,49,45,0.3,0.9,0.6,1.3,1,1,2,90,46,4,210,107,,,
2317,PUNNALPETTIPPALAM (TELLICHERRY MUNICIPALITY,Kerala,27,30,28,5.4,5.9,5.7,139,302,221,0.7,0.7,0.7,3.5,6,4,11,7.4,255,260,800,530,,,
2320,MANJERI,Kerala,28,29,29,6.5,6.7,6.6,144,190,167,0.4,0.6,0.5,2.6,5,3,140,500,320,270,700,485,,,
2321,LALOOR (THRISSUR),Kerala,28,30,29,4.3,7.3,5.8,300,348,324,0.3,2.4,1.4,4.7,9,5,20,170,95,130,1300,715,,,
2322,OLLUR (THRISSUR),Kerala,29,30,30,4.1,6.8,5.5,240,319,280,1.1,1.4,1.3,1.4,2,1,20,40,30,110,180,145,,,
2323,BRAHMAPURAM M.S.W. DUMPARK (ERNAKULAM),Kerala,28,28,28,6.1,6.3,6.2,279,370,325,0.8,1.6,1.2,1.11,1,0,110,300,205,600,1300,950,,,
2324,HAZARDOUS WASTE DUMP (AMBALAMUGHAL),Kerala,27,28,27,5.8,6.8,6.3,50,1670,860,0.6,0.8,0.7,0.66,1,0,2,300,151,4,1400,702,,,
2327,KARUKAMANI,Kerala,29,30,30,8.4,8.7,8.6,650,699,675,0.4,0.6,0.5,0.05,3,0,60,1100,580,80,1600,840,,,
3463,"WELL AT VELLIPARAMBA, KOZHEKODE",Kerala,27,28,28,6.5,6.7,6.6,85,118,102,1,1.2,1.1,1,5,1,280,1200,740,430,3400,1915,,,
3472,"WELL OF TEMPLE PARASSINIKADAVU, KANNUR",Kerala,27,29,28,6.8,7,6.9,430,1094,762,0.9,1,1,2,2,1,90,400,245,210,500,355,,,
3474,"WELL AT PAYANOOR, KANNUR",Kerala,26,30,28,4.9,6.9,5.9,174,240,207,0.6,3.4,2,3.1,3,2,110,800,455,540,1600,1070,,,
3475,"WELL AT KARIMBAM, KANNUR",Kerala,27,28,28,4.5,5.4,5,54,110,82,0.1,0.3,0.2,1.5,2,2,0,80,40,31,240,136,,,
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY  IN LAKSHADWEEP - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,,
1593,"WELL NEAR J.B SCHOOL, LAKSHDWEEP",Lakshadweep,27,31,29,7.1,8.2,7.5,829,1139,949,,,,,,,4500,4500,4500,1000,260000,73000,,,
1594,"WELL NEAR OTTAVATHIL PALLI, LAKSHDWEEP",Lakshadweep,28,31,29,7,8,7.4,1183,1611,1414,,,,,,,2000,9000,4200,5000,329000,70500,,,
1595,"WELL NEAR CHEKKILLAM HOUSE, LAKSHDWEEP",Lakshadweep,28,31,29,7.2,8,7.6,652,932,734,,,,,,,500,92000,23600,13000,120000,46143,,,
1596,"WELL C/O KADAT PALLI, LAKSHDWEEP",Lakshadweep,27,31,29,7.3,8.2,7.7,463,686,556,,,,,,,6000,87500,28500,4833,175000,58190,,,
1598,"WELL C/O PUTHIYA PALLI., LAKSHDWEEP",Lakshadweep,27,31,29,7.5,8.1,7.7,610,679,641,,,,,,,3000,3000,3000,8000,79183,29955,,,
1599,"WELL C/O PURATHA PALLI, LAKSHDWEEP",Lakshadweep,27,31,29,7.2,8.2,7.5,604,856,744,,,,,,,,,,9000,68000,28583,,,
1600,WELL C/O ANDAM PALLILAKSHDWEEP,Lakshadweep,27,30,29,6.9,7.9,7.3,850,1024,941,,,,,,,1000,18000,9500,1000,118000,23286,,,
1601,WELL C/O CIRCUIT HOUSELAKSHDWEEP,Lakshadweep,27,31,29,7,7.8,7.5,1021,2950,1559,,,,,,,,,,4000,192000,55429,,,
1602,"WELL C/O GOVT. PRESS, LAKSHDWEEP",Lakshadweep,27,32,29,7.1,8,7.5,1237,1810,1543,,,,,,,400,1500,780,5000,43000,18750,,,
1603,"WELL C/O OLD POLICE BARRACKS, LAKSHDWEEP",Lakshadweep,28,39,30,7,8.2,7.5,1018,3140,2284,,,,,,,500,500,500,12000,244000,90286,,,
1605,"WELL NEAR HALIPAD, LAKSHDWEEP",Lakshadweep,28,31,29,7.2,8,7.6,946,1253,1065,,,,,,,500,1000,750,1680,119000,27740,,,
1606,"PUBLIC WELL OPPOSITE S.B.SCHOOL, LAKSHDWEEP",Lakshadweep,29,31,29,7.2,8,7.6,716,1159,851,,,,,,,1000,164500,55833,37000,1520000,404814,,,
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY IN  PONDICHERRY- 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,,
1397,"WELL AT MUTHIALPET AREA(I), PONDICHERRY",PONDICHERRY,30,32,31,6.4,6.9,6.6,4630,4850,4740,,,,0.283,1,0.89,,,,,,,,,
1398,"WELL AT THENGAITHITTU AREA, (II) PONDICHERRY",PONDICHERRY,30,33,32,6.5,6.6,6.5,1067,1108,1088,,,,0.07,1,0.85,,,,,,,,,
1453,"WELL AT MUTHARAPLATYAM (PWD), PONDICHERRY",PONDICHERRY,30,31,31,6.3,6.6,6.5,575,625,600,,,,3.096,5,4.09,,,,,,,,,
1454,"WELL AT KALAPET, PONDI. UNIVER. ADMN. BLOCK, PONDICHERRY",PONDICHERRY,28,31,30,6.1,6.2,6.1,182,212,197,,,,0.796,1,0.89,,,,,,,,,
1687,"NEHRU STATUE, PONDICHERRY",PONDICHERRY,30,32,31,7.1,7.4,7.3,1223,1303,1263,,,,0.78,1,0.79,,,,,,,,,
1688,"KATTERIKUPPAM, PODICHERRY",PONDICHERRY,30,30,30,7.1,7.2,7.2,668,1183,926,,,,0,0,0,,,,,,,,,
1689,"CHUNMBAR RIVER, PONDICHERRY",PONDICHERRY,24,24,24,7.7,7.7,7.7,,,,,,,0,0,0,,,,,,,,,
2009,KURUMBAPET,PONDICHERRY,30,30,30,6.3,6.5,6.4,528,553,541,,,,5.094,7,6,,,,,,,,,
2010,METTUPALAYAM,PONDICHERRY,30,33,32,6.6,6.8,6.7,1081,1150,1116,,,,0.793,1,1,,,,,,,,,
2011,URUVAIYAR,PONDICHERRY,30,32,31,7.3,7.5,7.4,2390,2850,2620,,,,0,0,0,,,,,,,,,
2012,KARUVADIKUPPAM,PONDICHERRY,34,34,34,6.8,6.8,6.8,1148,1148,1148,,,,0,0,0,,,,,,,,,
2013,"T.R.PATTINAM, KARAIKAL",PONDICHERRY,25,26,25,8.3,8.7,8.5,1268,1521,1395,,,,0.58,1,0.75,,,,,,,,,
2014,"VADAMATTAM, KARAIKAL",PONDICHERRY,22,27,25,8.7,8.8,8.7,118,1241,680,,,,0.487,1,0.79,,,,,,,,,
2446,PALLUR,PONDICHERRY,27,27,27,6.4,6.4,6.4,326,326,326,,,,4.469,6,4,,,,,,,,,
2447,PANTHAKKAL,PONDICHERRY,28,28,28,5.8,5.8,5.8,103,103,103,,,,2.196,3,2.856,,,,,,,,,
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY IN DAMAN DIU & DADRA NAGAR HAVELI - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,,
1440,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",Daman & Diu,29,32,30,6.9,7.3,7.1,899,1568,1324,,,,4.1,4,4,,,,,,,,,
2448,"VILLAGE BHIMPORE,DAMAN","Daman, Diu, Dadra Nagar Haveli",29,31,30,6.8,6.8,6.8,765,885,825,6,6,6,7.9,10,8,,,,,,,,,
2450,"VILLAGE DUNETHA,DAMAN","Daman, Diu, Dadra Nagar Haveli",30,30,30,7,7,7,624,624,624,,,,2.5,3,3,,,,,,,,,
2451,"VILLAGE DABHEL,DAMAN","Daman, Diu, Dadra Nagar Haveli",31,31,31,7,7,7,1639,1639,1639,12,12,12,5.4,5,5,,,,,,,,,
2452,"VILLAGE KACHIGAM,DAMAN","Daman, Diu, Dadra Nagar Haveli",31,31,31,7.2,7.2,7.2,1383,1383,1383,8,8,8,15.4,15,15,,,,,,,,,
2453,"VILLAGE KHANVEL,  DADRA","Daman, Diu, Dadra Nagar Haveli",32,32,32,6.7,6.7,6.7,485,485,485,,,,0.9,1,1,,,,,,,,,
2455,"VILLAGE MASAT,  DADRA","Daman, Diu, Dadra Nagar Haveli",31,31,31,6.7,6.7,6.7,2942,2942,2942,,,,1.1,1,1,,,,,,,,,
2458,"VILLAGE,  DADRA","Daman, Diu, Dadra Nagar Haveli",31,31,31,7.2,7.2,7.2,2656,2656,2656,,,,0.5,1,0.75,,,,,,,,,
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY IN MAHARASHTRA - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,,
2004,"Bore well at Parvati Industrial Estate.Village-Yadrav, Taluka- Shirol, District- Kolhapur    ",Maharashtra,,,,7.4,7.4,7.4,2066,2066,2066,2.2,2.2,2.2,1.62,2,2,,,,70,70,70,,,
2005,"Bore well at Khanjirenagar. Village-Khanjirenagar, Taluka- Hatkanangale, District- Kolhapur                   ",Maharashtra,,,,7.6,7.6,7.6,1498,1498,1498,2.4,2.4,2.4,1.38,1,1,,,,90,90,90,,,
2006,"Bore well at MIDC, Shiroli. Village-Shinoli, Taluka- Chandgad, District- Kolhapur                   ",Maharashtra,,,,7.1,7.1,7.1,191,191,191,2.8,2.8,2.8,1.18,1,1,,,,70,70,70,,,
2007,"Bore well  at Savali, near Gram Panchayat office. Village-Savali,Taluka- Miraj, District- Sangli.  ",Maharashtra,25,25,25,7.2,7.2,7.2,2183,2183,2183,2.2,2.2,2.2,1.9,2,2,2,2,2,90,90,90,,,
2008,"Dug well at  Rusulwadi-Sambarwadi. Village- Sambarwadi, Taluka- Miraj,  District- Sangli.     ",Maharashtra,25,25,25,7.5,7.5,7.5,1275,1275,1275,2.4,2.4,2.4,3.16,3,3,2,2,2,110,110,110,,,
2202,"Dug well at Ghane Kunt, near Awashi, owned by Shri.Rajendra  Amre. Village- Ghane Kunt, Taluka- Khed, District- Ratnagiri.",Maharashtra,27,27,27,6.9,6.9,6.9,173,173,173,2.4,2.4,2.4,0.84,1,1,,,,80,80,80,,,
2829,"Bore well at MIDC Shiroli nearM/s Pratibha Enterprises. Village- Shiroli, Taluka- Hatkanangale,District- Kolhapur.",Maharashtra,,,,7.9,7.9,7.9,967,967,967,2,2,2,2.04,2,2,,,,90,90,90,,,
2830,"Bore well at MIDC Gokul-Shirgaon. Village- Gokul-Shirgaon, Taluka- Karvir, District- Kolhapur.",Maharashtra,,,,7.5,7.5,7.5,397,397,397,2.4,2.4,2.4,1.68,2,2,,,,80,80,80,,,
2831,"Dug well at Sakharali, near MIDC Islampur near Krishna Milk Industry. Village- Sakharali,Taluka- Walwa,District- Sangli.",Maharashtra,25,25,25,8,8,8,455,455,455,2.4,2.4,2.4,0.88,1,1,2,2,2,80,80,80,,,
2832,"Dug well No.1 at Brahmanwadi-Anjanwel,owned by Shri. Vaidya. Village- Anjanwel,Taluka- Guhagar, District- Ratnagiri.",Maharashtra,28,28,28,7.1,7.1,7.1,86,86,86,2.8,2.8,2.8,0.56,1,1,,,,90,90,90,,,
2833,"Dug well No.-1 at Group Gram Panchayat at Arketwadi, near Masjid Village- Arketwadi,Taluka- Khed, District- Ratnagiri.",Maharashtra,28,28,28,7.8,7.8,7.8,307,307,307,2,2,2,0.74,1,1,,,,70,70,70,,,
2834,"Dug well No.2 at Arketwadi.Village- Arketwadi, Taluka- Khed, District- Ratnagiri.",Maharashtra,28,28,28,7.2,7.2,7.2,187,187,187,2.2,2.2,2.2,1.36,1,1,,,,60,60,60,,,
2835,"Dug well No. 2, owned by  Group Gram Panchayat, Brahmanwadi- Anjanwel. Village- Anjanwel, Taluka- Guhagar, District- Ratnagiri.",Maharashtra,28,28,28,7.2,7.2,7.2,89,89,89,2.8,2.8,2.8,1.58,2,2,,,,90,90,90,,,
1993,"Dug well at Village-Pandharpur , Taluka- Gangapur, District- Aurangabad  ",Maharashtra,28,28,28,7.6,7.6,7.6,673,673,673,4,4,4,0.057,0,0,3,3,3,70,70,70,,,
2200,"Bore well at Katpur, near Z.PSchool.Village- Katpur,Taluka- Paithan,District- Aurangabad.",Maharashtra,30,30,30,7,7,7,2968,2968,2968,3,3,3,0.126,0,0,2,2,2,90,90,90,,,
2201,"Dug well at Ranjangaon. Village- Ranjangaon, Taluka- Gangapur, District- Aurangabad.",Maharashtra,28,28,28,7.5,7.5,7.5,2032,2032,2032,5,5,5,0.186,0,0,3,3,3,80,80,80,,,
2474,UNCHAHAAR (NEAR THERMAL POWER PLANT,Maharashtra,20,22,21,7.7,7.9,7.8,611,801,706,,,,0.28,0,0,,,,,,,,,
2475,"INDUSTRIAL AREA, SULTANPUR ROAD",Maharashtra,21,22,22,8,8.1,8,661,751,706,,,,0.46,0,0,,,,,,,,,
2825,"Bore well at Wahegaon, near Zilla Parishet School. Village- Wahegaon, Taluka- Paithan,District- Aurangabad.",Maharashtra,28,28,28,7.9,7.9,7.9,1954,1954,1954,4,4,4,0.135,0,0,3,3,3,80,80,80,,,
1986,Bore well at Village- Motapada Taluka- Dahanu District- Thane,Maharashtra,27,27,27,8.5,8.5,8.5,880,880,880,4,4,4,0.1,0,0,13,13,13,20,20,20,,,
1987,Bore well Village-Gokhiware Taluka- Vasai District- Thane ,Maharashtra,22,22,22,7.3,7.3,7.3,878,878,878,4,4,4,0.9,1,1,11,11,11,20,20,20,,,
1988,"Bore well at Gharatwadi, Village- Aliyali Taluka- Palghar District- Thane",Maharashtra,27,27,27,8.3,8.3,8.3,1154,1154,1154,4.2,4.2,4.2,0.4,0,0,9,9,9,17,17,17,,,
1990,"Bore well at BMW Site Village-Burudgaon , Taluka- Ahmednagar, District- Ahmednagar.  ",Maharashtra,25,25,25,7.7,7.7,7.7,1218,1218,1218,3.2,3.2,3.2,4.91,5,5,,,,,,,,,
1991,"Bore  well at MSW Site, Village-Pathardi , Taluka- Nashik, District- Nashik                    ",Maharashtra,26,26,26,7.7,7.7,7.7,981,981,981,2.8,2.8,2.8,4.97,5,5,34,34,34,110,110,110,,,
1997,"Bore well near Primary Health Centre. Village-Raipur, Taluka- Hingna, District- Nagpur       ",Maharashtra,30,30,30,8.3,8.3,8.3,1360,1360,1360,4.6,4.6,4.6,2.98,3,3,11,11,11,21,21,21,,,
1999,"Bore well Near Gram Panchayat office. Village-Changera, Taluka- Gondia, District- Gondia.",Maharashtra,28,28,28,7.8,7.8,7.8,1006,1006,1006,7,7,7,2.24,2,2,17,17,17,22,22,22,,,
2002,"Bore well Opp. Gajanan Maharaj Temple at  Anjangaon road. Village-Anjangaon, Taluka- Akot, District- Akola                   ",Maharashtra,27,27,27,8.3,8.3,8.3,540,540,540,6,6,6,2.24,2,2,11,11,11,26,26,26,,,
2827,"Bore well Near Railway crossing at Dongri Buzurg. Village- Dongri-Buzurg, Taluka- Tumsar,District- Bandara.",Maharashtra,22,22,22,7.8,7.8,7.8,892,892,892,6.8,6.8,6.8,2.37,2,2,170,170,170,280,280,280,,,
1985,"Dug well at 5 -Star Industrial estate, Village-Kashimira Taluka- Mira-  Bhayander District-Thane ",Maharashtra,22,22,22,7.9,7.9,7.9,1517,1517,1517,4.2,4.2,4.2,1,1,1,17,17,17,30,30,30,,,
1994,"Dug well at TPS-Durgapur Village-Durgapur , Taluka- Chandrapur, District- Chandrapur                   ",Maharashtra,22,22,22,8.1,8.1,8.1,810,810,810,5,5,5,1.399,1,1,23,23,23,30,30,30,,,
1995,"Gram Panchayath Dug well , Near Balaji Gajbhiye CHouse, Village-Khaperkheda ( Ward No.4) , Taluka- Saoner, District- Nagpur     ",Maharashtra,22,22,22,8.2,8.2,8.2,810,810,810,5.8,5.8,5.8,4.43,4,4,14,14,14,26,26,26,,,
1996,"Gram Panchayath Dug well , Near Jagadamba G M S Mandir Sahakari Sanstha Village-Koradi, Taluka- Kamptee, District- Nagpur",Maharashtra,27,27,27,7.9,7.9,7.9,1094,1094,1094,6.8,6.8,6.8,7.8,8,8,13,13,13,22,22,22,,,
